Timestamp,Temperature,Humidity,Pressure,Light,Soil,Voltage
1496265301,26.22,65.744,100.3985,14124.6,9667,5
1496266201,25.83,64.47,100.3669,15410,9660,5
1496267101,24.64,69.419,100.3536,15454.52,9656,5
1496268001,24.62,74.237,100.3528,13395.65,9656,5
1496268901,23.43,72.264,100.3435,9094.27,9658,5
1496269801,32.02,47.174,100.3349,14282.26,9655,5
1496270701,22.81,75.256,100.3256,7736.53,9658,5
1496271601,21.01,82.309,100.3087,4588.87,9680,5
1496272501,17.42,88.317,100.3082,2114.52,9658,5
1496273401,15.03,93.056,100.324,1307.66,9676,5
1496274301,14.54,95.904,100.3623,745.65,9685,5
1496275201,12.98,94.882,100.4141,417.34,9711,5
1496276101,13.02,96.561,100.4327,105.73,9759,5
1496277001,14.56,97.661,100.465,7.42,9786,5
1496277901,15.83,98.07,100.502,0,9804,5
1496278801,15.38,95.366,100.6279,0,9820,5
1496279701,14.61,97.225,100.6716,0,9629,5
1496280601,14.22,98.104,100.6657,0,9581,5
1496281501,14.18,98.562,100.6425,0,9629,5
1496282401,13.86,98.839,100.5766,0,9786,5
1496283301,13.34,99.006,100.5366,0,9887,5
1496284201,11.8,98.842,100.5395,0,9972,5
1496285101,10.2,98.892,100.5408,0,10037,5
1496286001,10.75,99.179,100.5313,0,10097,5
1496286901,11.28,99.319,100.5377,0,10128,5
1496287801,12.24,99.494,100.5017,0,10154,5
1496288701,12.26,99.606,100.5199,0,10184,5
1496289601,13.18,99.738,100.6,0,10208,5
1496290501,13.47,99.828,100.5518,0,10221,5
1496291401,13.76,99.922,100.6141,0,10242,5
1496292301,13.93,99.952,100.5395,0,10138,5
1496293201,13.45,100,100.4688,0,10221,5
1496294101,13,100,100.4816,0,10307,5
1496295001,12.15,100,100.5101,0,10345,5
1496295901,11.53,100,100.5034,0,10373,5
1496296801,11.02,100,100.4974,0,10392,5
1496297701,11.01,100,100.4728,0,10412,5
1496298601,11.48,100,100.4703,0,10428,5
1496299501,11.87,100,100.5118,0,10431,5
1496300401,12,100,100.488,0,10442,5
1496301301,12.37,100,100.4008,0,10453,5
1496302201,11.41,100,100.3338,0,10465,5
1496303101,9.39,100,100.3479,0,10488,5
1496304001,8.13,100,100.35,0,10516,5
1496304901,9.49,100,100.385,0,10556,5
1496305801,10.96,100,100.3843,0,10571,5
1496306701,8.9,100,100.3812,1.85,10606,5
1496307601,7.69,100,100.3963,33.39,10573,5
1496308501,8.18,100,100.3974,218.87,10588,5
1496309401,9.78,100,100.429,1099.92,10598,5
1496310301,11.02,100,100.4329,853.23,10596,5
1496311201,11.42,100,100.4319,1003.47,10589,5
1496312101,11.53,100,100.4222,1867.82,10587,5
1496313001,11.3,100,100.4343,4646.37,10588,5
1496313901,12.97,100,100.4308,4893.06,10585,5
1496314801,14.19,99.672,100.4434,5653.55,10581,5
1496315701,15.35,95.958,100.4627,7792.18,10576,5
1496316601,17.27,90.351,100.4608,13414.19,10567,5
1496317501,18.82,89.19,100.467,16407.9,10598,5
1496318401,20.99,85.573,100.4506,37378.71,10648,5
1496319301,19.81,82.243,100.4604,8307.82,10504,5
1496320201,21.6,84.76,100.4573,12787.26,10578,5
1496321101,23.04,72.335,100.4611,46374.68,10590,5
1496322001,24.34,75.78,100.4604,58223.39,10651,5
1496322901,27.59,59.255,100.4324,53849.68,10479,5
1496323801,29.19,60.749,100.4053,88794.84,10346,5
1496324701,29.55,57.077,100.3766,47370.73,10220,5
1496325601,29.81,45.712,100.3686,94947.34,10090,5
1496326501,31.92,41.825,100.358,99072.5,10035,5
1496327401,34.28,42.664,100.337,103199.52,10005,5
1496328301,33.15,33.421,100.3338,105202.74,9859,5
1496329201,32.86,37.866,100.3261,107183.71,9801,5
1496330101,33.63,34.057,100.314,110045.73,9819,5
1496331001,35.08,33.389,100.2953,109194.35,9708,5
1496331901,33.42,35.417,100.3006,110522.42,9710,5
1496332801,35.74,34.622,100.2756,113351.05,9541,5
1496333701,36.22,27.174,100.271,114028.06,9525,5
1496334601,37.07,36.34,100.2297,25526.29,9592,5
1496335501,24.68,41.456,100.2304,10040.24,9544,5
1496336401,21.91,66.703,100.2459,8437.66,9477,5
