"#","Time","Temp"
1,05/30/17 12:00:00 PM,26.195
2,05/30/17 12:15:00 PM,25.028
3,05/30/17 12:30:00 PM,22.621
4,05/30/17 12:45:00 PM,19.282
5,05/30/17 01:00:00 PM,22.525
6,05/30/17 01:15:00 PM,21.760
7,05/30/17 01:30:00 PM,17.760
8,05/30/17 01:45:00 PM,17.665
9,05/30/17 02:00:00 PM,17.284
10,05/30/17 02:15:00 PM,16.808
11,05/30/17 02:30:00 PM,17.094
12,05/30/17 02:45:00 PM,17.094
13,05/30/17 03:00:00 PM,16.808
14,05/30/17 03:15:00 PM,16.713
15,05/30/17 03:30:00 PM,16.427
16,05/30/17 03:45:00 PM,16.713
17,05/30/17 04:00:00 PM,16.618
18,05/30/17 04:15:00 PM,16.618
19,05/30/17 04:30:00 PM,16.618
20,05/30/17 04:45:00 PM,16.713
21,05/30/17 05:00:00 PM,16.713
22,05/30/17 05:15:00 PM,16.332
23,05/30/17 05:30:00 PM,16.141
24,05/30/17 05:45:00 PM,16.046
25,05/30/17 06:00:00 PM,15.760
26,05/30/17 06:15:00 PM,15.473
27,05/30/17 06:30:00 PM,15.282
28,05/30/17 06:45:00 PM,15.187
29,05/30/17 07:00:00 PM,15.378
30,05/30/17 07:15:00 PM,14.900
31,05/30/17 07:30:00 PM,14.517
32,05/30/17 07:45:00 PM,14.421
33,05/30/17 08:00:00 PM,14.134
34,05/30/17 08:15:00 PM,13.942
35,05/30/17 08:30:00 PM,13.654
36,05/30/17 08:45:00 PM,13.461
37,05/30/17 09:00:00 PM,13.269
38,05/30/17 09:15:00 PM,13.269
39,05/30/17 09:30:00 PM,13.173
40,05/30/17 09:45:00 PM,12.980
41,05/30/17 10:00:00 PM,12.883
42,05/30/17 10:15:00 PM,12.787
43,05/30/17 10:30:00 PM,12.690
44,05/30/17 10:45:00 PM,12.690
45,05/30/17 11:00:00 PM,12.690
46,05/30/17 11:15:00 PM,12.690
47,05/30/17 11:30:00 PM,12.497
48,05/30/17 11:45:00 PM,12.497
49,05/31/17 12:00:00 AM,12.497
50,05/31/17 12:15:00 AM,12.304
51,05/31/17 12:30:00 AM,12.207
52,05/31/17 12:45:00 AM,12.110
53,05/31/17 01:00:00 AM,12.110
54,05/31/17 01:15:00 AM,12.110
55,05/31/17 01:30:00 AM,12.110
56,05/31/17 01:45:00 AM,12.110
57,05/31/17 02:00:00 AM,12.110
58,05/31/17 02:15:00 AM,12.110
59,05/31/17 02:30:00 AM,12.110
60,05/31/17 02:45:00 AM,12.110
61,05/31/17 03:00:00 AM,12.110
62,05/31/17 03:15:00 AM,12.110
63,05/31/17 03:30:00 AM,12.110
64,05/31/17 03:45:00 AM,12.110
65,05/31/17 04:00:00 AM,12.110
66,05/31/17 04:15:00 AM,12.110
67,05/31/17 04:30:00 AM,12.110
68,05/31/17 04:45:00 AM,12.110
69,05/31/17 05:00:00 AM,12.110
70,05/31/17 05:15:00 AM,12.110
71,05/31/17 05:30:00 AM,12.110
72,05/31/17 05:45:00 AM,12.207
73,05/31/17 06:00:00 AM,12.207
74,05/31/17 06:15:00 AM,12.304
75,05/31/17 06:30:00 AM,12.401
76,05/31/17 06:45:00 AM,12.497
77,05/31/17 07:00:00 AM,12.690
78,05/31/17 07:15:00 AM,12.690
79,05/31/17 07:30:00 AM,12.787
80,05/31/17 07:45:00 AM,12.883
81,05/31/17 08:00:00 AM,13.076
82,05/31/17 08:15:00 AM,13.269
83,05/31/17 08:30:00 AM,13.558
84,05/31/17 08:45:00 AM,13.942
85,05/31/17 09:00:00 AM,13.942
86,05/31/17 09:15:00 AM,14.230
87,05/31/17 09:30:00 AM,14.325
88,05/31/17 09:45:00 AM,14.804
89,05/31/17 10:00:00 AM,15.282
90,05/31/17 10:15:00 AM,15.282
91,05/31/17 10:30:00 AM,15.473
92,05/31/17 10:45:00 AM,15.378
93,05/31/17 11:00:00 AM,15.282
94,05/31/17 11:15:00 AM,15.473
95,05/31/17 11:30:00 AM,15.664
96,05/31/17 11:45:00 AM,16.713
97,05/31/17 12:00:00 PM,16.808
98,05/31/17 12:15:00 PM,16.999
99,05/31/17 12:30:00 PM,17.094
100,05/31/17 12:45:00 PM,17.094
101,05/31/17 01:00:00 PM,18.331
102,05/31/17 01:15:00 PM,18.901
103,05/31/17 01:30:00 PM,18.616
104,05/31/17 01:45:00 PM,19.092
105,05/31/17 02:00:00 PM,18.996
106,05/31/17 02:15:00 PM,20.043
107,05/31/17 02:30:00 PM,19.948
108,05/31/17 02:45:00 PM,20.519
109,05/31/17 03:00:00 PM,20.519
110,05/31/17 03:15:00 PM,20.043
111,05/31/17 03:30:00 PM,19.758
112,05/31/17 03:45:00 PM,20.329
113,05/31/17 04:00:00 PM,21.091
114,05/31/17 04:15:00 PM,20.805
115,05/31/17 04:30:00 PM,20.710
116,05/31/17 04:45:00 PM,20.519
117,05/31/17 05:00:00 PM,20.424
118,05/31/17 05:15:00 PM,20.424
119,05/31/17 05:30:00 PM,20.043
120,05/31/17 05:45:00 PM,19.853
121,05/31/17 06:00:00 PM,20.043
122,05/31/17 06:15:00 PM,19.853
123,05/31/17 06:30:00 PM,20.043
124,05/31/17 06:45:00 PM,19.758
125,05/31/17 07:00:00 PM,19.377
126,05/31/17 07:15:00 PM,18.711
127,05/31/17 07:30:00 PM,18.140
128,05/31/17 07:45:00 PM,17.665
129,05/31/17 08:00:00 PM,17.475
130,05/31/17 08:15:00 PM,17.189
131,05/31/17 08:30:00 PM,16.903
132,05/31/17 08:45:00 PM,16.903
133,05/31/17 09:00:00 PM,15.951
134,05/31/17 09:15:00 PM,14.900
135,05/31/17 09:30:00 PM,14.709
136,05/31/17 09:45:00 PM,14.517
137,05/31/17 10:00:00 PM,14.421
138,05/31/17 10:15:00 PM,14.325
139,05/31/17 10:30:00 PM,14.134
140,05/31/17 10:45:00 PM,13.846
141,05/31/17 11:00:00 PM,13.558
142,05/31/17 11:15:00 PM,13.461
143,05/31/17 11:30:00 PM,13.365
144,05/31/17 11:45:00 PM,13.558
145,06/01/17 12:00:00 AM,13.654
146,06/01/17 12:15:00 AM,13.846
147,06/01/17 12:30:00 AM,13.846
148,06/01/17 12:45:00 AM,13.942
149,06/01/17 01:00:00 AM,13.942
150,06/01/17 01:15:00 AM,13.846
151,06/01/17 01:30:00 AM,13.750
152,06/01/17 01:45:00 AM,13.461
153,06/01/17 02:00:00 AM,13.461
154,06/01/17 02:15:00 AM,13.173
155,06/01/17 02:30:00 AM,13.269
156,06/01/17 02:45:00 AM,13.269
157,06/01/17 03:00:00 AM,13.173
158,06/01/17 03:15:00 AM,13.076
159,06/01/17 03:30:00 AM,13.076
160,06/01/17 03:45:00 AM,12.787
161,06/01/17 04:00:00 AM,12.304
162,06/01/17 04:15:00 AM,12.304
163,06/01/17 04:30:00 AM,12.401
164,06/01/17 04:45:00 AM,12.304
165,06/01/17 05:00:00 AM,11.819
166,06/01/17 05:15:00 AM,11.819
167,06/01/17 05:30:00 AM,11.625
168,06/01/17 05:45:00 AM,11.819
169,06/01/17 06:00:00 AM,11.916
170,06/01/17 06:15:00 AM,12.013
171,06/01/17 06:30:00 AM,12.207
172,06/01/17 06:45:00 AM,12.690
173,06/01/17 07:00:00 AM,13.365
174,06/01/17 07:15:00 AM,14.230
175,06/01/17 07:30:00 AM,14.804
176,06/01/17 07:45:00 AM,15.664
177,06/01/17 08:00:00 AM,16.523
178,06/01/17 08:15:00 AM,17.379
179,06/01/17 08:30:00 AM,17.665
180,06/01/17 08:45:00 AM,17.950
181,06/01/17 09:00:00 AM,17.950
182,06/01/17 09:15:00 AM,18.521
183,06/01/17 09:30:00 AM,18.996
184,06/01/17 09:45:00 AM,19.092
185,06/01/17 10:00:00 AM,19.567
186,06/01/17 10:15:00 AM,20.329
187,06/01/17 10:30:00 AM,20.805
188,06/01/17 10:45:00 AM,21.378
189,06/01/17 11:00:00 AM,21.951
190,06/01/17 11:15:00 AM,22.525
191,06/01/17 11:30:00 AM,22.429
192,06/01/17 11:45:00 AM,23.292
193,06/01/17 12:00:00 PM,23.773
194,06/01/17 12:15:00 PM,25.708
195,06/01/17 12:30:00 PM,27.173
196,06/01/17 12:45:00 PM,22.333
197,06/01/17 01:00:00 PM,20.138
198,06/01/17 01:15:00 PM,18.711
199,06/01/17 01:30:00 PM,19.282
200,06/01/17 01:45:00 PM,22.238
201,06/01/17 02:00:00 PM,23.869
202,06/01/17 02:15:00 PM,23.292
203,06/01/17 02:30:00 PM,20.710
204,06/01/17 02:45:00 PM,19.282
205,06/01/17 03:00:00 PM,19.567
206,06/01/17 03:15:00 PM,20.615
207,06/01/17 03:30:00 PM,22.238
208,06/01/17 03:45:00 PM,20.901
209,06/01/17 04:00:00 PM,21.473
210,06/01/17 04:15:00 PM,21.091
211,06/01/17 04:30:00 PM,21.378
212,06/01/17 04:45:00 PM,20.996
213,06/01/17 05:00:00 PM,20.329
214,06/01/17 05:15:00 PM,20.043
215,06/01/17 05:30:00 PM,20.329
216,06/01/17 05:45:00 PM,20.043
217,06/01/17 06:00:00 PM,19.758
218,06/01/17 06:15:00 PM,19.567
219,06/01/17 06:30:00 PM,19.377
220,06/01/17 06:45:00 PM,18.901
221,06/01/17 07:00:00 PM,18.711
222,06/01/17 07:15:00 PM,18.331
223,06/01/17 07:30:00 PM,17.760
224,06/01/17 07:45:00 PM,16.903
225,06/01/17 08:00:00 PM,16.141
226,06/01/17 08:15:00 PM,15.473
227,06/01/17 08:30:00 PM,14.709
228,06/01/17 08:45:00 PM,14.134
229,06/01/17 09:00:00 PM,13.558
230,06/01/17 09:15:00 PM,13.173
231,06/01/17 09:30:00 PM,12.787
232,06/01/17 09:45:00 PM,12.304
233,06/01/17 10:00:00 PM,12.110
234,06/01/17 10:15:00 PM,11.916
235,06/01/17 10:30:00 PM,11.528
236,06/01/17 10:45:00 PM,11.722
237,06/01/17 11:00:00 PM,11.528
238,06/01/17 11:15:00 PM,11.528
239,06/01/17 11:30:00 PM,12.207
240,06/01/17 11:45:00 PM,13.461
241,06/02/17 12:00:00 AM,13.654
242,06/02/17 12:15:00 AM,13.750
243,06/02/17 12:30:00 AM,13.750
244,06/02/17 12:45:00 AM,13.654
245,06/02/17 01:00:00 AM,13.461
246,06/02/17 01:15:00 AM,12.980
247,06/02/17 01:30:00 AM,12.980
248,06/02/17 01:45:00 AM,13.076
249,06/02/17 02:00:00 AM,13.076
